pesel,lecturer_rating,instructor_rating,course_rating
67802584900,7,6,9
70008667400,7,6,5
86306466500,6,3,6
88776013000,7,6,7
25896051900,2,5,2
60581368600,7,1,3
23857994300,9,9,7
60179935400,6,7,7
40880982500,7,7,8
53435415500,8,1,6
64213711100,7,4,6
76685139100,6,6,7
58264889600,7,6,3
76585067900,4,6,6
59146717600,6,7,1
45932572700,5,4,5
74119347300,8,6,7
18328248100,1,7,5
05755848600,5,8,9
57294456400,2,7,4
47616650000,3,7,5
09092734700,8,4,5
62965779400,5,7,7
09437283800,7,6,5
26233683000,6,9,6
18735995600,5,6,7
43230578400,8,6,7
82016041000,6,5,7
77042427800,6,7,9
67384565700,3,6,2
59684188200,4,5,3
65944929000,7,6,5
03999753800,7,5,6
25693805500,8,3,5
56214273200,6,7,6
04085160700,9,1,6
34105442300,6,6,3
87495273600,6,8,4
30896876900,1,7,6
43811321000,4,6,7
80902778500,3,6,6
32951927800,6,6,4
81836254000,4,5,2
83559319100,7,3,2
88870803100,9,6,4
71201780800,9,7,3
89506959000,7,9,6
30295043000,9,7,5
31774255800,5,5,8
12187922000,8,2,4
53697634400,3,5,6
26996907400,4,5,4
27484849200,9,6,4
35675424200,4,6,6
06765886300,6,0,5
50325066800,7,7,3
43494146600,4,5,6
31758261900,6,7,5
83792209900,5,1,4
19426977700,5,8,6
89175257100,2,4,7
44988577000,6,6,7
09852362300,7,8,6
48556944600,6,9,7
64710512300,7,1,7
86925661700,6,7,9
68979558200,6,7,7
64920121200,6,4,5
86005107900,7,6,2
46866289900,4,6,3
60757105900,7,8,8
28789112100,1,9,4
48492519100,7,8,6
06340106700,7,4,5
61013624900,5,6,5
60941097200,9,5,1
79615345700,7,8,5
34808687100,7,6,3
06937537500,8,9,8
68183828300,5,5,6
88012801500,6,9,7
79330412300,3,4,8
88532838700,5,7,4
88179513900,4,7,7
56534463600,6,5,5
79652847800,5,7,4
18213891600,6,7,9
69536565900,7,8,7
86489087900,6,3,2
58961799300,6,5,6
20769240800,7,7,8
38665638400,7,6,8
79896621300,3,7,6
26728465900,6,7,5
60011990300,2,4,5
34229629100,4,6,8
09284738800,8,6,7
62788239300,3,7,6
33072000300,7,7,6
54542950100,9,6,5
03234096600,6,0,7
02272283200,7,8,7
88741722000,5,5,6
30582997000,6,7,6
46767692000,5,5,2
71560703300,8,2,6
06613910000,0,6,6
17546243400,9,6,3
58183202400,5,8,5
36468204900,0,8,8
40326195600,8,1,5
67280387600,7,8,4
54277398300,5,9,5
44756453200,9,5,6
65465340600,5,5,7
34185957100,6,9,6
74225444200,4,8,2
30891196500,8,1,6
73677833100,6,5,4
88451940000,1,4,3
68898095800,6,8,7
20510095800,5,6,2
67909469700,8,4,0
51744980500,5,7,1
25274535400,6,6,9
84544002000,9,7,5
35307484600,9,9,4
25879376100,5,5,5
63788213100,8,5,6
30460177700,7,6,5
23262971000,8,5,8
31235518600,6,8,3
80610186700,8,7,9
45865822000,7,5,3
67626801600,9,6,7
70973833000,8,6,6
75953194000,4,6,6
20733627800,5,5,6
09429097300,8,7,6
65437985900,6,6,2
00837742000,4,6,7
32433925100,5,5,5
68202018700,7,9,9
49701353800,2,6,5
72490866100,8,9,4
59748009200,5,8,2
67160725700,9,5,7
41672958400,5,8,4
40558913300,7,8,4
00292304800,5,8,8
86904946900,7,6,8
80649156000,6,6,5
85215314800,8,6,6
41930335600,5,6,7
73191804200,3,2,5
86963733500,6,5,5
80613288100,7,6,6
12179416400,8,8,7
06460708400,6,2,5
27068093600,5,7,5
27742517600,7,6,5
39092899100,6,2,5
62771111100,9,6,8
38225925400,5,7,6
11845721000,2,7,4
28379857400,6,6,5
42781615000,5,7,4
39727580000,7,3,4
81467596600,6,4,8
43271489000,3,6,6
42810817800,5,8,6
57990850000,6,5,3
44489741500,5,8,4
77676356400,6,6,3
49560862400,8,7,7
89640605300,7,6,8
74660234400,3,6,4
53106089500,7,6,7
04396680400,5,6,4
64166791100,3,3,7
88198278200,3,6,7
21229016300,6,5,8
70191165200,5,8,6
42487434000,0,5,9
24055102000,7,6,7
73808799200,6,6,6
12388341800,7,6,6
17471728300,3,5,6
69569192200,7,9,4
62897070200,7,8,2
34226867300,7,6,4
49439283800,7,5,5
35744562400,6,6,5
41560310200,7,3,5
87597133600,7,5,6
82858272000,7,9,6
88646211200,6,9,4
01008441800,6,3,4
02369971800,7,6,3
64445121100,8,1,5
75142703600,6,1,5
30040530600,3,9,1
56547098700,8,5,6
89947804400,2,8,1
22848558800,9,7,7
30422794600,8,6,6
16226326200,7,4,1
48038495200,6,5,4
28201798600,7,6,5
89685209300,8,6,2
55660286500,3,6,6
32002445200,6,6,6
19055660300,7,5,6
45014239800,3,6,8
28757596400,3,5,8
59883363700,5,8,6
31947986300,3,6,3
02897569400,5,4,5
80195692400,7,4,5
62069225200,6,6,8
81069326400,2,6,5
35813818800,5,7,7
73770958200,8,6,2
66720090700,5,1,0
30178620000,8,8,9
82839233300,5,6,5
13936882300,7,3,7
11591638600,8,7,6
25987327300,3,6,7
10774223800,6,5,7
80539341700,3,7,6
70218958700,7,5,6
44416954100,6,5,5
08774687400,3,3,5
81144261100,5,6,8
14722745900,6,0,7
71430447700,8,8,1
15475545800,3,5,5
36086864800,5,5,4
29425412700,4,5,6
82295564400,6,6,6
58840140700,5,6,5
79337078400,5,5,2
54446260600,6,2,7
06875971900,8,5,5
74545441200,4,9,4
43063343000,9,3,6
18731340800,6,8,5
06203838500,4,7,5
05561010000,6,6,6
58419676000,5,8,4
20384654400,4,9,7
56861692700,4,5,4
23435563900,4,7,7
13999720900,6,6,1
40320580500,9,6,5
89906915600,5,2,7
36738614700,4,9,6
01038521400,5,5,2
06408306400,6,8,8
54358573300,9,6,6
69364108000,7,4,5
41687655400,7,5,8
41824853300,5,6,9
80814925900,6,8,8
87116982000,4,6,5
85442335700,3,5,5
23412323500,7,7,7
21348585700,6,4,6
82059093000,6,5,9
77146050600,8,7,0
37611675600,7,7,5
28786329100,4,5,7
80121390800,5,6,8
32481621500,3,5,7
73365511000,8,7,6
59515772800,6,6,4
37165171400,6,5,6
44113452600,7,6,6
00911956900,7,7,5
70108482300,4,4,6
37330598900,5,5,6
56431268500,7,5,4
83588604200,8,7,5
19407415800,5,8,6
54276511700,7,6,4
67102178900,5,9,5
00138393500,2,9,5
07472258400,6,3,6
26411010100,6,9,4
43230427300,6,4,7
62065298400,2,6,2
26063073200,7,6,6
24951995000,6,6,5
30289077700,6,6,7
05369248200,3,6,3
25806010300,3,5,6
54729265400,5,8,8
02806288400,6,5,8
39385543900,5,6,6
66349322200,8,6,6
31838395600,3,7,3
01127811100,5,6,7
02182932700,4,5,6
84348538900,4,6,4
72899025100,6,5,8
29648563600,4,6,4
30033232500,7,4,9
31969922900,6,6,9
76345989900,6,7,5
88671218600,4,4,8
09839241700,5,7,7
66953925800,7,9,4
66304300500,5,4,6
62894389600,4,6,6
45722993000,6,5,7
79486569100,6,6,3
81952245100,5,8,6
58587098400,5,6,6
06017960600,8,6,5
03356759400,2,6,4
08717280700,5,9,3
43124036900,6,5,6
07492887500,5,5,7
89611297500,6,6,4
10442526100,5,3,8
73106141300,4,6,6
49833376300,8,5,9
15241522300,6,4,7
80722699000,8,4,5
14915568800,6,3,3
47389502300,9,5,5
03738153300,6,7,1
33468806300,5,7,6
42040226200,6,9,3
01933377000,4,6,7
49631647000,5,6,5
70626517500,6,2,6
40053589500,8,8,4
47451587400,6,6,8
32863550200,1,5,8
78062956600,6,7,6
16511272700,6,7,5
04343238200,5,6,5
39696316600,7,9,4
36595552300,7,1,8
34241818500,6,5,6
73076356700,5,9,6
24483979900,6,5,9
38353555000,4,6,4
46638047400,6,6,0
68375959100,9,7,4
85281322300,6,6,5
39876367500,6,6,5
00570045100,3,6,6
83468416600,6,6,1
26469108300,7,3,6
43039891600,5,7,6
60107269700,4,4,0
50216974400,8,4,2
11540587500,5,6,9
06852901400,6,9,6
31858372400,9,5,3
10987395100,2,9,7
18759093600,4,6,6
54924186500,0,1,6
15348855500,4,6,7
17677316600,4,5,3
16769940700,8,7,5
35967289600,8,6,6
75576034000,5,3,5
49395810400,6,5,7
82741448600,3,6,4
36104976900,5,5,6
25003589000,7,5,6
77922652300,5,6,1
60336266400,3,9,9
83625941900,6,6,6
50124528000,4,6,1
35851437700,5,2,7
36230504200,7,6,5
20931603600,2,5,5
39823195500,6,5,5
21342250400,4,5,6
58749642500,2,6,6
81983728300,9,5,7
26387843600,7,9,3
21609832800,4,6,6
05637440300,5,7,6
20650536000,5,5,3
34224368700,6,6,2
48217807800,4,0,7
03712877300,6,5,8
11140977400,7,5,5
81105306100,5,2,5
24191727500,8,8,6
33625335900,3,7,7
38592367000,7,9,4
67050944900,9,9,7
82753345100,6,8,6
23782205800,5,5,8
36494802300,5,6,2
35145163800,9,6,5
31001610700,5,6,7
36833167400,4,6,6
69403204900,7,5,6
39599843500,8,8,6
07874828400,5,6,7
51732065300,6,7,6
37144323100,5,4,6
27631318800,7,0,3
14344989900,6,6,4
69693175500,9,7,6
58013542300,1,7,5
19842034300,6,2,7
22879937700,4,5,6
47072090200,7,5,7
52862683300,1,3,3
01724720000,2,7,4
42710127600,6,6,5
09739230900,4,5,9
12416826600,6,7,7
45838544000,5,8,4
24015581200,6,5,6
10858421800,7,5,3
68614504400,6,5,6
70105878200,6,6,7
54040709000,5,9,3
09433846000,3,5,6
60458439500,5,2,5
75814302900,1,7,7
40129599300,2,7,1
85971927500,0,3,4
11996890000,5,4,4
30164917100,4,6,5
28177570300,6,9,7
11739187800,6,7,6
35881317000,6,3,4
73661403500,7,5,6
30404450000,5,3,4
72861910300,6,7,6
88523655700,7,7,5
67933630600,6,4,5
55249577800,8,4,4
76922787400,9,2,5
28241344700,7,5,6
28285239500,6,6,5
82201796100,7,6,8
69469822400,8,7,6
75076695300,7,5,6
83226158300,6,3,7
41310345900,7,9,7
24193291100,4,6,5
81093973000,7,6,8
00840366500,3,2,6
35746484200,7,8,1
00848898200,7,4,7
01915185100,4,7,7
56915228800,7,9,5
50896280200,7,6,5
22818402300,7,5,5
72815858100,7,5,5
36371438200,5,6,3
56567631900,6,7,6
51588518400,9,5,8
73857198400,3,7,3
17338073700,7,1,8
38573094000,6,6,5
11587174200,8,7,7
44554391500,3,9,6
20982318900,5,5,2
02102074000,7,7,3
09237652000,5,6,6
29596987000,7,8,6
38723317000,5,8,4
61458049300,4,5,7
35043221000,6,7,7
79185007700,6,8,2
86593190100,7,3,8
67455878400,8,7,4
70998957500,7,9,4
47237947200,3,5,4
38562194100,4,7,6
56656221700,8,5,4
46180761800,7,1,7
40045065400,7,5,5
15185742100,4,6,4
17840639700,6,6,4
38759001400,2,5,6
10342127300,5,8,4
83077544700,4,8,6
70330727800,7,4,4
71761973500,2,5,7
58573629500,7,6,4
81632855500,5,6,5
08141192300,5,6,6
10288913200,6,4,8
39451941100,7,6,5
08380767200,0,8,5
29166778100,5,6,5
40192437600,8,5,8
25696546600,4,4,8
66179640900,8,6,7
06104299000,6,9,6
61196056400,6,3,4
85337103500,6,7,9
32222990700,8,5,6
25489469000,7,6,4
06273869200,5,5,7
72357063600,4,1,2
19401793800,6,7,9
64730403000,8,7,5
44833581200,7,9,4
15956862600,7,3,6
44586168000,7,3,3
12328456400,8,8,3
24920117200,8,4,5
78318240400,6,5,5
17771939300,7,6,5
26974585300,7,4,7
57608067700,1,6,7
04433775200,7,7,8
19065997100,4,0,1
00656303000,6,6,4
55969359800,3,4,9
73166047500,3,8,2
15391504200,3,8,6
68160128000,7,8,5
04835210100,5,6,4
42051841700,7,6,0
76063865600,4,8,4
43113004700,2,4,6
74345224000,5,6,7
43222553000,5,4,7
50247319700,7,5,5
46533748300,7,2,2
71508949500,6,9,6
13369295800,5,6,8
78530869000,8,5,2
56080743900,7,5,5
47767542800,4,6,9
26808355200,5,6,6
60487971000,5,4,1
72752256000,6,6,4
70510802300,9,5,5
13831324000,4,7,6
52577791700,7,7,6
55848502200,7,4,8
34784894900,9,5,5
63279516600,6,5,4
04510183900,6,8,3
37596195300,6,4,6
82749312500,7,4,5
78774996100,7,9,6
73812667700,6,4,7
42868388100,7,8,7
80221950100,7,7,5
89805118000,0,7,8
63360336500,6,0,5
44003146800,8,7,6
86788971900,2,8,4
12337341800,7,5,5
80608177900,3,7,6
26051512600,8,4,8
51568364100,7,7,6
66484600300,2,6,7
46570823100,7,6,5
22997518200,5,6,7
11914987500,8,5,2
22946677000,2,5,5
45606719100,6,5,5
04191947700,7,5,6
39275121100,5,7,5
02331271900,9,7,4
73614629800,3,7,4
50870575300,7,5,6
89042413100,3,7,4
22975248500,5,8,6
26578260900,5,4,7
81290536900,4,8,7
06965059900,6,6,6
24293488100,3,5,2
57692543100,8,6,4
19698126100,8,5,4
15922004300,9,5,6
09376077400,6,9,6
60177603500,7,6,6
40092086200,7,9,4
07914774600,3,8,5
09704536100,3,5,6
35553619100,8,0,4
89512697600,7,5,6
62125298800,6,9,6
11172829400,5,6,6
86809735900,7,5,3
18192859600,3,8,4
64912309600,7,1,5
10484535100,5,4,6
42462640800,6,8,6
35868508900,7,5,4
56863126500,5,6,4
26707140100,8,7,4
24253291000,8,8,6
02596653200,6,3,6
25621783300,6,7,7
87678092400,6,3,5
34514458500,6,4,7
45619471400,6,8,6
70773900200,6,9,6
81875916300,6,5,6
46669810100,7,6,7
83002745800,8,8,6
02414952900,6,5,3
67448420400,7,9,3
12545912400,5,6,6
66115347300,5,8,6
77144981500,3,6,4
05156420600,0,8,7
31181773100,9,9,1
32424764700,5,6,6
78704057800,5,4,6
18787875500,6,4,8
36236852000,7,7,4
72209000800,7,9,6
69956108500,7,7,6
09669083600,7,6,5
30861637000,5,9,3
42153285300,9,7,4
62170600100,1,6,4
87691118100,6,7,3
37880047400,5,6,6
46624073200,6,8,6
17640353300,6,8,4
40404996600,6,7,7
45307838400,6,6,6
01003471000,0,5,6
68791162700,4,6,8
72879892200,5,6,3
23350521800,4,9,6
23060576500,4,6,6
87016960200,4,9,8
17410275600,2,7,6
62949900300,7,5,7
55142708900,7,6,6
60096036900,4,1,7
04440527200,5,8,1
38227494000,6,8,6
02802265700,3,1,7
34602223300,5,5,6
42852711000,7,7,6
59683843400,6,7,5
71673689600,7,4,5
60622300000,4,8,7
68902128100,8,5,7
55322721600,7,6,1
66408162900,6,8,6
59388238500,5,6,6
10049562700,9,6,6
57264323600,8,4,5
05751128700,6,5,2
18674751300,7,4,6
67672780900,8,2,5
76189093100,6,5,8
74052563300,3,4,5
80670260700,6,4,6
26674354800,2,5,2
53908932000,6,2,4
66424415500,7,4,4
74097317300,5,7,7
60788031300,8,6,5
81794818600,8,9,6
60295545000,5,7,6
39086689500,7,3,3
61052190700,5,5,6
55586106000,8,4,7
37649234500,9,6,6
55445803000,3,9,7
39639594600,5,8,9
03293435100,8,6,4
45688942100,8,8,7
39375302100,0,5,4
37687071600,9,6,3
72202243400,6,6,7
35371467900,8,5,8
25315307200,7,2,5
84414033800,3,6,7
16916249500,6,9,4
75040849900,4,7,7
89173921500,6,7,2
31229146300,5,5,5
37930242500,7,4,6
45831424100,4,8,6
67317508800,1,7,3
81077678400,8,8,6
20417561100,5,6,6
70321901000,7,7,5
38891829500,5,7,5
58259408300,4,7,0
36737991400,0,5,5
04189779300,8,7,8
71909806500,6,5,6
65435290200,7,5,6
11750167600,8,2,5
60601233000,5,5,4
67293893000,2,5,6
49565022900,3,5,6
47704391600,7,9,5
58587322800,8,7,6
81684678000,6,7,6
01590291100,3,6,5
35797686900,7,6,5
46230059800,6,5,6
63894210500,2,6,0
34417927600,0,7,3
48722695500,5,0,4
24013643400,6,6,7
45453257200,7,2,6
16379854100,6,5,0
55085962700,5,6,6
13716739400,8,8,4
03225863900,8,6,1
38829350000,4,5,4
56510072000,6,6,2
30833989100,1,6,6
84568003800,3,5,6
74468864600,7,9,4
45359732900,5,6,2
51013052900,3,6,5
70866568100,0,6,4
11990522500,5,6,5
67706511500,6,5,4
48818338400,5,6,4
63384679000,5,9,1
44631691500,8,7,9
80743799400,2,2,7
11489953700,5,5,9
70316170500,6,6,1
77848268000,9,6,5
43345111500,5,3,7
67043960500,7,6,7
72235765400,6,6,8
20480475500,2,6,8
03932242900,4,6,3
15307428000,8,6,6
86250242600,8,8,1
30610648300,7,8,7
18070377100,8,1,5
58208542300,8,6,9
57632356400,8,6,5
10483116500,7,7,6
11620073700,6,6,3
82575995000,7,9,5
18015897000,7,8,7
64620351400,3,8,6
85513060400,6,7,6
75733709800,5,7,8
71418416300,6,6,5
75254642100,6,7,4
16633892600,6,6,4
34147700600,6,5,5
51557593700,5,4,6
01988430400,6,5,0
77678742700,6,5,6
83689052700,3,7,7
00143645600,6,6,7
32155576900,8,8,4
14962919700,4,5,6
20938272600,4,4,7
10193998700,4,6,5
06351845100,4,6,6
04834544000,7,6,5
83702879600,6,2,5
66119761000,8,5,4
87960665400,6,7,5
89185016500,5,8,4
40306802600,2,5,5
11582199600,6,5,6
89137068100,7,7,4
50793816000,7,7,2
53906455900,0,7,6
85704450500,8,6,8
77083774800,7,5,7
45177290200,2,5,4
35419984600,5,3,4
27771774500,7,7,8
21871837000,6,5,5
01194931100,6,5,4
53287568800,4,5,6
10093812900,6,6,7
74131696600,7,9,9
01230713300,8,4,7
71781248700,7,4,4
38502327500,7,5,3
57913113200,7,6,4
07876200400,5,5,8
09713855400,5,6,9
38743384300,3,9,9
43641985800,6,6,2
67071280000,5,6,6
77244945100,4,7,1
12390532000,6,4,5
70448469100,6,7,4
40466475300,7,9,6
30864246300,6,6,7
24195518400,5,8,7
56566827000,6,6,6
40126952100,7,4,5
59914070200,7,5,5
63917622600,1,2,6
47424922800,6,6,7
62521984100,7,5,3
63657130300,5,5,5
72306493000,5,4,3
23644589200,7,5,3
45242543300,6,7,3
67816466200,4,8,6
78215718900,4,9,1
43551971000,7,5,7
63727296600,7,5,2
11329507800,5,0,7
55732946200,9,7,6
55668237900,6,7,6
09864247900,8,7,4
78962916000,2,6,6
30106087000,7,6,7
64448358500,9,2,4
15478881700,6,3,6
75550129100,9,8,5
04985568600,8,2,7
59250848500,2,6,8
39658231100,7,8,6
04244588200,8,6,7
53734566700,7,6,2
08362680800,5,7,4
35502449200,6,6,7
62161264000,4,6,3
73308202600,6,7,6
32456171700,9,7,4
72131564800,9,3,3
68640412400,6,4,3
44786633000,5,8,7
67685690500,8,2,4
06197574500,8,3,6
62058820900,7,8,5
72695477900,6,4,7
17063387800,2,7,7
47027950200,7,9,5
21061400700,8,6,6
63283924200,6,7,6
24187597700,8,6,6
14363023900,6,5,8
69319346600,6,7,4
79247130400,4,4,6
19621742500,5,5,5
32420609700,7,9,7
43017490000,4,6,3
73399906100,6,6,5
19819671800,3,5,5
04266896200,7,7,1
24806470000,6,5,8
64238704400,5,5,1
21402477100,4,6,5
23840643000,7,6,7
83393298700,7,6,2
45630844500,5,9,6
64946074600,8,7,9
68971765300,5,5,8
67331242800,1,6,4
29594102400,7,5,5
01796605700,3,8,9
72873037600,7,7,5
74113880100,7,8,4
73526890000,7,6,5
71097823900,5,5,1
66246895100,3,4,9
72795581900,5,2,4
70648921900,5,6,8
50843746600,6,5,6
00705904500,8,6,7
72196727500,7,3,5
37515214600,4,5,6
09754926300,7,5,2
07373223100,4,6,8
59629622200,8,4,4
77304012800,7,7,6
38234254800,6,6,4
74446708100,5,6,5
78859744000,7,5,6
87948840800,7,8,5
01671317400,3,8,5
16499585400,7,4,4
46905366200,3,0,3
25035675400,6,5,4
29543293200,8,6,5
14348679800,6,3,3
63571739300,1,3,8
45265783400,1,7,5
28616787400,3,7,0
08333690700,5,6,7
14112159900,5,6,2
62863822300,7,7,6
34129088800,4,7,5
82237963200,7,6,6
51044210500,7,4,2
01374082600,6,9,6
31864059100,6,7,5
15481849100,8,6,5
04160877300,5,6,5
61801765300,7,5,4
65697170000,3,7,5
77318462000,6,5,6
78096911800,4,6,6
36239812200,9,4,2
43120489200,5,1,6
57088618800,6,5,4
04189360800,7,2,6
42515398900,6,5,7
44887061800,2,2,4
22384618700,4,9,9
56983838800,6,7,3
56917786800,5,6,6
62355968700,5,6,5
19814540700,4,8,9
26554878000,8,5,8
28318499700,5,8,5
82524589900,5,7,6
03781820600,9,5,5
25811820500,8,5,7
29944708000,0,8,5
65336289700,3,5,4
22698128600,6,8,3
51240245200,6,5,6
83314728000,6,7,5
64210879300,7,2,5
06647204800,1,4,5
54777454700,5,6,6
51740268500,5,5,3
84087141800,7,6,6
16112861000,5,5,6
58039497200,1,5,7
58766042200,9,5,6
14465148800,3,6,7
88974155100,8,9,4
04724602100,6,5,2
58692258300,5,5,6
63957317800,4,1,3
08129173700,7,7,7
80929251100,6,4,9
53256071500,9,3,9
09920521000,6,5,6
38988063600,6,7,5
15567203000,6,6,4
76576998500,7,2,5
40918649400,4,4,2
70716835600,4,1,6
60224661100,2,7,2
15795382900,6,8,6
68523789700,6,6,4
19545824100,5,7,4
36231653000,7,5,6
50645215000,9,6,4
49447773500,7,5,5
38736659400,5,7,0
71550116400,7,5,3
52306023500,6,4,5
00281978000,7,6,5
06902921400,6,6,5
69922909700,6,5,4
52487785300,4,4,7
45462622400,8,5,5
41870366800,7,8,5
19457937100,7,5,6
33895914500,4,5,5
22260452700,5,7,3
78659713700,7,7,5
07135010900,5,8,7
81807401000,6,9,5
29606197200,3,9,6
20326102100,3,4,4
14477092500,5,6,6
12055726300,5,6,5
07251616900,2,5,5
66002871200,6,7,8
56851818600,3,3,9
76541192300,6,6,5
45838235900,7,5,3
05851539000,3,7,9
00802196500,6,6,1
82890859400,5,6,9
49440593300,5,6,7
37847132400,3,5,4
88123288800,5,5,5
07724783200,6,5,6
79024375000,5,9,9
28487872200,6,5,7
04064252400,4,2,1
37533425600,5,7,8
73283902300,7,6,5
33874347500,6,8,8
89652295000,8,7,6
11786761000,5,6,9
32392964900,8,6,4
34993259900,9,4,4
81371296900,6,6,8
83232865400,7,6,6
07828405200,3,4,5
44138206100,6,7,2
79218534100,6,7,6
20784418800,1,0,3
78597298200,7,8,6
10917037800,4,4,7
74667453800,9,8,8
15868720400,7,6,4
79470076200,6,6,4
02728797600,2,6,6
30012238100,4,9,9
45470302600,6,5,4
20238221500,7,8,5
30644431700,4,8,5
71491599600,6,6,9
78093347200,9,6,4
77334291100,4,6,5
05874347600,6,7,2
30413734800,5,3,5
21446050500,9,4,1
80118111200,9,9,5
61321592700,5,5,5
55217743900,3,9,4
15158858700,5,6,5
89323482000,9,5,4
68798034900,6,9,5
69868413200,7,7,4
24684283400,8,8,5
39429945200,5,8,4
05397504000,7,5,6
39983390800,9,4,5
88803573100,5,5,6
45116842300,6,7,6
55826798900,6,6,1
71222708500,6,8,6
29409346000,8,6,8
19693462400,3,6,4
65982491100,9,6,7
54738054600,6,4,6
43608233200,7,7,4
72390907000,7,6,6
70292563300,7,3,6
08637898900,6,1,3
55642586000,6,3,5
68296466200,9,7,6
38822653400,6,5,4
40203632900,7,5,4
40429332900,6,9,9
89612471800,5,6,4
37843060000,7,8,9
74132599700,5,4,5
63360122400,8,6,8
82237778900,8,5,6
50042207900,7,3,5
28652210200,7,6,5
01677216100,6,5,5
19001566700,6,3,4
60494222000,7,6,5
53302924300,2,7,7
86074812100,2,6,6
05753085600,5,4,8
16091965500,4,5,5
05608694400,7,7,0
00658800900,4,7,2
28705139400,7,2,5
73871652100,0,5,5
89854901000,3,6,4
58996207100,7,6,6
47754673600,1,5,2
40861804400,7,6,4
07163972200,5,4,4
25137452500,6,7,6
26726399100,5,7,6
58057305600,5,7,4
05395135200,9,4,9
86466440900,6,7,6
61429741600,0,7,4
71711113100,8,8,4
77371666000,4,6,1
21606381400,3,4,4
73665866300,8,8,6
30408976900,5,8,3
86121395200,5,3,6
75191293900,8,7,6
66782186100,6,6,2
11014053400,7,7,4
73934487700,9,6,5
80183012400,0,5,4
68712718500,6,6,6
86320944100,7,5,7
66731077600,9,7,6
09621140000,0,8,1
47625388600,6,8,5
66801265600,6,7,6
89327208100,9,7,5
81657354100,5,5,4
28134394400,6,6,5
28709074300,4,4,7
02878156400,8,7,2
34631279500,8,2,3
62370437000,6,5,5
08929861700,5,5,7
14082389500,6,7,5
26266433500,5,6,6
61859909800,3,8,6
63408729200,8,7,6
83812748600,6,5,7
12571472700,7,5,6
31963643300,5,6,3
61426760400,7,6,6
89132538500,2,6,5
54819555600,4,4,4
89045449300,6,5,9
44503511200,8,0,9
29628704000,5,5,5
03319351400,6,6,6
01590399100,9,5,7
71331380500,8,6,3
55780600100,6,6,7
51276418400,4,1,7
57675541600,7,2,9
77233927500,6,1,8
65439215400,7,7,5
06972772400,1,4,6
07401138000,6,1,6
15639113500,9,6,4
46972317600,2,2,6
54346088200,7,5,2
54735695700,5,7,5
77421180000,7,5,5
02594731200,2,9,6
07822637400,8,6,7
60659634700,7,5,6
38154562900,6,5,5
52438385000,4,2,3
40484254000,7,6,5
85151461100,7,7,8
78246837500,6,6,4
52238829100,8,7,8
17323785500,8,6,7
81849074400,6,5,6
48569235200,7,6,9
00885073200,6,3,1
29330526400,5,5,5
44924679100,6,5,5
02805077200,6,6,2
72427220400,6,8,8
20409533100,9,1,7
08088992500,5,6,9
03066953700,7,8,7
32150683100,8,8,2
28155607700,1,8,5
05995308700,5,6,7
57369881500,6,6,8
45746071700,4,5,6
56898897900,7,8,6
66962896300,6,7,5
88526289200,5,6,6
74613334500,7,4,4
89008813400,5,6,9
23032305100,8,6,6
68085051000,7,5,6
79813089300,8,6,6
30552422400,8,5,5
20299875500,8,9,9
72261767600,6,7,4
08326973900,8,6,5
02814324300,8,5,5
70444649200,5,0,3
63225211900,3,4,3
71038763900,8,8,7
14596560700,4,6,5
36439906700,9,4,6
84947941200,5,4,4
15895497100,7,7,6
47191203400,9,6,8
78823587200,5,4,6
73608486200,7,5,5
45156887600,5,4,6
42933735900,5,8,6
54039886800,5,6,5
82596314500,7,8,6
24440927400,5,6,6
84414054000,3,8,4
70663624000,5,6,5
26098140500,6,6,7
02441107400,6,9,4
83786162100,6,6,4
64714705300,6,4,9
02077259900,0,6,6
32914864300,7,3,4
26107730100,5,5,5
02221275300,8,9,4
33313214400,8,5,4
25290104700,6,6,6
56716226900,5,7,3
84405070800,3,5,7
88088499200,5,6,7
77726425500,1,8,2
07279746000,3,7,5
68013653000,5,7,7
55922499800,7,9,9
52672519900,7,8,4
66854349000,4,7,6
71178726700,6,3,6
42764690500,1,7,4
31580798000,8,7,9
05611030900,4,6,1
18755461100,6,6,6
85292851700,5,7,7
57966210700,7,7,6
88899461300,7,4,6
42443010700,5,9,6
18708491200,6,6,1
83341692400,8,9,5
22851512200,9,4,6
24771202400,6,4,5
56126424300,7,3,5
84094861300,7,6,5
15672083900,6,6,4
20514711900,2,7,8
33462083200,6,6,3
03102495500,7,7,7
33646751300,5,7,4
63652368700,6,8,6
80731861900,8,7,6
15038845600,6,7,8
21240819300,7,5,4
25429712900,8,6,7
59443416500,7,6,4
81103955100,5,7,6
25346415300,7,8,6
30186835500,8,8,7
21611972700,4,5,4
44491249300,6,6,6
12433803700,9,7,3
59266608600,7,6,6
22764745000,6,5,3
05774695800,5,5,6
37401092500,4,5,2
69962192600,5,5,8
88155085800,5,5,6
36853720100,7,7,6
67029686000,3,6,6
50153732500,8,5,6
79192088000,4,7,8
37517519600,6,5,5
03549137200,7,0,5
61828125800,6,6,4
24514400600,7,7,8
18805360100,5,9,5
39148249700,6,2,7
69380831700,1,6,4
53724732900,7,7,5
30513260200,6,4,6
85496087700,7,2,5
76641594500,5,6,1
29519389800,7,7,6
11951148500,7,7,2
32220551800,7,7,8
13242342400,6,7,3
41840292300,8,4,6
12435335700,4,9,3
13982891700,6,8,7
14561471300,4,5,3
